Theta, Alpha, Low_beta, High_beta, Gamma
0.00733367,0.00615532,0.0136597,0.0101715,0.0146998,
0.00733367,0.00615532,0.0136597,0.0101715,0.0146998,
0.00733367,0.00615532,0.0136597,0.0101715,0.0146998,
0.00733367,0.00615532,0.0136597,0.0101715,0.0146998,
0.00733367,0.00615532,0.0136597,0.0101715,0.0146998,
0.00733367,0.00615532,0.0136597,0.0101715,0.0146998,
0.00733367,0.00615532,0.0136597,0.0101715,0.0146998,
0.00733367,0.00615532,0.0136597,0.0101715,0.0146998,
0.00733367,0.00615532,0.0136597,0.0101715,0.0146998,
0.00872313,0.00712324,0.0174377,0.011817,0.0176495,
0.00872313,0.00712324,0.0174377,0.011817,0.0176495,
0.00872313,0.00712324,0.0174377,0.011817,0.0176495,
0.00872313,0.00712324,0.0174377,0.011817,0.0176495,
0.00872313,0.00712324,0.0174377,0.011817,0.0176495,
0.00872313,0.00712324,0.0174377,0.011817,0.0176495,
0.00872313,0.00712324,0.0174377,0.011817,0.0176495,
0.00872313,0.00712324,0.0174377,0.011817,0.0176495,
0.00872313,0.00712324,0.0174377,0.011817,0.0176495,
0.00872313,0.00712324,0.0174377,0.011817,0.0176495,
0.00872313,0.00712324,0.0174377,0.011817,0.0176495,
0.00872313,0.00712324,0.0174377,0.011817,0.0176495,
0.00967075,0.00783969,0.0200102,0.0124288,0.0192143,
0.00967075,0.00783969,0.0200102,0.0124288,0.0192143,
0.00967075,0.00783969,0.0200102,0.0124288,0.0192143,
0.00967075,0.00783969,0.0200102,0.0124288,0.0192143,
0.00967075,0.00783969,0.0200102,0.0124288,0.0192143,
0.00967075,0.00783969,0.0200102,0.0124288,0.0192143,
0.00967075,0.00783969,0.0200102,0.0124288,0.0192143,
0.00967075,0.00783969,0.0200102,0.0124288,0.0192143,
0.00967075,0.00783969,0.0200102,0.0124288,0.0192143,
0.00967075,0.00783969,0.0200102,0.0124288,0.0192143,
0.00967075,0.00783969,0.0200102,0.0124288,0.0192143,
0.00967075,0.00783969,0.0200102,0.0124288,0.0192143,
0.0100049,0.00855084,0.020575,0.0119483,0.0191894,
0.0100049,0.00855084,0.020575,0.0119483,0.0191894,
0.0100049,0.00855084,0.020575,0.0119483,0.0191894,
0.0100049,0.00855084,0.020575,0.0119483,0.0191894,
0.0100049,0.00855084,0.020575,0.0119483,0.0191894,
0.0100049,0.00855084,0.020575,0.0119483,0.0191894,
0.0100049,0.00855084,0.020575,0.0119483,0.0191894,
0.0100049,0.00855084,0.020575,0.0119483,0.0191894,
0.0100049,0.00855084,0.020575,0.0119483,0.0191894,
0.0100049,0.00855084,0.020575,0.0119483,0.0191894,
0.0100049,0.00855084,0.020575,0.0119483,0.0191894,
0.00960776,0.00919771,0.019305,0.0106612,0.0179578,
0.00960776,0.00919771,0.019305,0.0106612,0.0179578,
0.00960776,0.00919771,0.019305,0.0106612,0.0179578,
0.00960776,0.00919771,0.019305,0.0106612,0.0179578,
0.00960776,0.00919771,0.019305,0.0106612,0.0179578,
0.00960776,0.00919771,0.019305,0.0106612,0.0179578,
0.00960776,0.00919771,0.019305,0.0106612,0.0179578,
0.00960776,0.00919771,0.019305,0.0106612,0.0179578,
0.00960776,0.00919771,0.019305,0.0106612,0.0179578,
0.00960776,0.00919771,0.019305,0.0106612,0.0179578,
0.00960776,0.00919771,0.019305,0.0106612,0.0179578,
0.00960776,0.00919771,0.019305,0.0106612,0.0179578,
0.00960776,0.00919771,0.019305,0.0106612,0.0179578,
0.00960776,0.00919771,0.019305,0.0106612,0.0179578,
0.00960776,0.00919771,0.019305,0.0106612,0.0179578,
0.00905339,0.0099377,0.01675,0.00941789,0.0164148,
0.00905339,0.0099377,0.01675,0.00941789,0.0164148,
0.00905339,0.0099377,0.01675,0.00941789,0.0164148,
0.00905339,0.0099377,0.01675,0.00941789,0.0164148,
0.00905339,0.0099377,0.01675,0.00941789,0.0164148,
0.00905339,0.0099377,0.01675,0.00941789,0.0164148,
0.00905339,0.0099377,0.01675,0.00941789,0.0164148,
0.00905339,0.0099377,0.01675,0.00941789,0.0164148,
0.00905339,0.0099377,0.01675,0.00941789,0.0164148,
0.00905339,0.0099377,0.01675,0.00941789,0.0164148,
0.00905339,0.0099377,0.01675,0.00941789,0.0164148,
0.00905339,0.0099377,0.01675,0.00941789,0.0164148,
0.00905339,0.0099377,0.01675,0.00941789,0.0164148,
0.00905339,0.0099377,0.01675,0.00941789,0.0164148,
0.00897074,0.0110376,0.0139925,0.00900753,0.0153204,
0.00897074,0.0110376,0.0139925,0.00900753,0.0153204,
0.00897074,0.0110376,0.0139925,0.00900753,0.0153204,
0.00897074,0.0110376,0.0139925,0.00900753,0.0153204,
0.00897074,0.0110376,0.0139925,0.00900753,0.0153204,
0.00897074,0.0110376,0.0139925,0.00900753,0.0153204,
0.00897074,0.0110376,0.0139925,0.00900753,0.0153204,
0.00897074,0.0110376,0.0139925,0.00900753,0.0153204,
0.00897074,0.0110376,0.0139925,0.00900753,0.0153204,
0.00897074,0.0110376,0.0139925,0.00900753,0.0153204,
0.00897074,0.0110376,0.0139925,0.00900753,0.0153204,
0.00897074,0.0110376,0.0139925,0.00900753,0.0153204,
0.00897074,0.0110376,0.0139925,0.00900753,0.0153204,
0.00966439,0.0122374,0.0120305,0.00964345,0.0149321,
0.00966439,0.0122374,0.0120305,0.00964345,0.0149321,
0.00966439,0.0122374,0.0120305,0.00964345,0.0149321,
0.00966439,0.0122374,0.0120305,0.00964345,0.0149321,
0.00966439,0.0122374,0.0120305,0.00964345,0.0149321,
0.00966439,0.0122374,0.0120305,0.00964345,0.0149321,
0.00966439,0.0122374,0.0120305,0.00964345,0.0149321,
0.00966439,0.0122374,0.0120305,0.00964345,0.0149321,
0.00966439,0.0122374,0.0120305,0.00964345,0.0149321,
0.00966439,0.0122374,0.0120305,0.00964345,0.0149321,
0.00966439,0.0122374,0.0120305,0.00964345,0.0149321,
0.00966439,0.0122374,0.0120305,0.00964345,0.0149321,
0.00966439,0.0122374,0.0120305,0.00964345,0.0149321,
0.00966439,0.0122374,0.0120305,0.00964345,0.0149321,
0.0108939,0.0134602,0.0112784,0.0110719,0.0149177,
0.0108939,0.0134602,0.0112784,0.0110719,0.0149177,
0.0108939,0.0134602,0.0112784,0.0110719,0.0149177,
0.0108939,0.0134602,0.0112784,0.0110719,0.0149177,
0.0108939,0.0134602,0.0112784,0.0110719,0.0149177,
0.0108939,0.0134602,0.0112784,0.0110719,0.0149177,
0.0108939,0.0134602,0.0112784,0.0110719,0.0149177,
0.0108939,0.0134602,0.0112784,0.0110719,0.0149177,
0.0108939,0.0134602,0.0112784,0.0110719,0.0149177,
0.0108939,0.0134602,0.0112784,0.0110719,0.0149177,
0.0108939,0.0134602,0.0112784,0.0110719,0.0149177,
0.0108939,0.0134602,0.0112784,0.0110719,0.0149177,
0.0108939,0.0134602,0.0112784,0.0110719,0.0149177,
0.0108939,0.0134602,0.0112784,0.0110719,0.0149177,
0.0120368,0.014404,0.011639,0.0125251,0.0146289,
0.0120368,0.014404,0.011639,0.0125251,0.0146289,
0.0120368,0.014404,0.011639,0.0125251,0.0146289,
0.0120368,0.014404,0.011639,0.0125251,0.0146289,
0.0120368,0.014404,0.011639,0.0125251,0.0146289,
0.0120368,0.014404,0.011639,0.0125251,0.0146289,
0.0120368,0.014404,0.011639,0.0125251,0.0146289,
0.0120368,0.014404,0.011639,0.0125251,0.0146289,
0.0120368,0.014404,0.011639,0.0125251,0.0146289,
0.0120368,0.014404,0.011639,0.0125251,0.0146289,
0.0120368,0.014404,0.011639,0.0125251,0.0146289,
0.0120368,0.014404,0.011639,0.0125251,0.0146289,
0.0120368,0.014404,0.011639,0.0125251,0.0146289,
0.0124697,0.0147405,0.0123412,0.0134335,0.0135179,
0.0124697,0.0147405,0.0123412,0.0134335,0.0135179,
0.0124697,0.0147405,0.0123412,0.0134335,0.0135179,
0.0124697,0.0147405,0.0123412,0.0134335,0.0135179,
0.0124697,0.0147405,0.0123412,0.0134335,0.0135179,
0.0124697,0.0147405,0.0123412,0.0134335,0.0135179,
0.0124697,0.0147405,0.0123412,0.0134335,0.0135179,
0.0124697,0.0147405,0.0123412,0.0134335,0.0135179,
0.0124697,0.0147405,0.0123412,0.0134335,0.0135179,
0.0124697,0.0147405,0.0123412,0.0134335,0.0135179,
0.0124697,0.0147405,0.0123412,0.0134335,0.0135179,
0.0124697,0.0147405,0.0123412,0.0134335,0.0135179,
0.0124697,0.0147405,0.0123412,0.0134335,0.0135179,
0.0116994,0.0142666,0.0126567,0.0134346,0.0117147,
0.0116994,0.0142666,0.0126567,0.0134346,0.0117147,
0.0116994,0.0142666,0.0126567,0.0134346,0.0117147,
0.0116994,0.0142666,0.0126567,0.0134346,0.0117147,
0.0116994,0.0142666,0.0126567,0.0134346,0.0117147,
0.0116994,0.0142666,0.0126567,0.0134346,0.0117147,
0.0116994,0.0142666,0.0126567,0.0134346,0.0117147,
0.0116994,0.0142666,0.0126567,0.0134346,0.0117147,
0.0116994,0.0142666,0.0126567,0.0134346,0.0117147,
0.0116994,0.0142666,0.0126567,0.0134346,0.0117147,
0.0116994,0.0142666,0.0126567,0.0134346,0.0117147,
0.0100286,0.0129279,0.0121466,0.0126482,0.00962373,
0.0100286,0.0129279,0.0121466,0.0126482,0.00962373,
0.0100286,0.0129279,0.0121466,0.0126482,0.00962373,
0.0100286,0.0129279,0.0121466,0.0126482,0.00962373,
0.0100286,0.0129279,0.0121466,0.0126482,0.00962373,
0.0100286,0.0129279,0.0121466,0.0126482,0.00962373,
0.0100286,0.0129279,0.0121466,0.0126482,0.00962373,
0.0100286,0.0129279,0.0121466,0.0126482,0.00962373,
0.0100286,0.0129279,0.0121466,0.0126482,0.00962373,
0.00776202,0.0110408,0.0109541,0.0113636,0.0077643,
0.00776202,0.0110408,0.0109541,0.0113636,0.0077643,
0.00776202,0.0110408,0.0109541,0.0113636,0.0077643,
0.00776202,0.0110408,0.0109541,0.0113636,0.0077643,
0.00776202,0.0110408,0.0109541,0.0113636,0.0077643,
0.00776202,0.0110408,0.0109541,0.0113636,0.0077643,
0.00776202,0.0110408,0.0109541,0.0113636,0.0077643,
0.00776202,0.0110408,0.0109541,0.0113636,0.0077643,
0.00776202,0.0110408,0.0109541,0.0113636,0.0077643,
0.00776202,0.0110408,0.0109541,0.0113636,0.0077643,
0.00776202,0.0110408,0.0109541,0.0113636,0.0077643,
0.00776202,0.0110408,0.0109541,0.0113636,0.0077643,
0.00566568,0.00897091,0.00921249,0.00986906,0.00651108,
0.00566568,0.00897091,0.00921249,0.00986906,0.00651108,
0.00566568,0.00897091,0.00921249,0.00986906,0.00651108,
0.00566568,0.00897091,0.00921249,0.00986906,0.00651108,
0.00566568,0.00897091,0.00921249,0.00986906,0.00651108,
0.00566568,0.00897091,0.00921249,0.00986906,0.00651108,
0.00566568,0.00897091,0.00921249,0.00986906,0.00651108,
0.00566568,0.00897091,0.00921249,0.00986906,0.00651108,
0.00566568,0.00897091,0.00921249,0.00986906,0.00651108,
0.00566568,0.00897091,0.00921249,0.00986906,0.00651108,
0.00566568,0.00897091,0.00921249,0.00986906,0.00651108,
0.00566568,0.00897091,0.00921249,0.00986906,0.00651108,
0.00418677,0.0071278,0.0077719,0.00857106,0.00599869,
0.00418677,0.0071278,0.0077719,0.00857106,0.00599869,
0.00418677,0.0071278,0.0077719,0.00857106,0.00599869,
0.00418677,0.0071278,0.0077719,0.00857106,0.00599869,
0.00418677,0.0071278,0.0077719,0.00857106,0.00599869,
0.00418677,0.0071278,0.0077719,0.00857106,0.00599869,
0.00418677,0.0071278,0.0077719,0.00857106,0.00599869,
0.00418677,0.0071278,0.0077719,0.00857106,0.00599869,
0.00418677,0.0071278,0.0077719,0.00857106,0.00599869,
0.00418677,0.0071278,0.0077719,0.00857106,0.00599869,
0.00418677,0.0071278,0.0077719,0.00857106,0.00599869,
0.00349316,0.00605541,0.00717536,0.0077132,0.00608285,
0.00349316,0.00605541,0.00717536,0.0077132,0.00608285,
0.00349316,0.00605541,0.00717536,0.0077132,0.00608285,
0.00349316,0.00605541,0.00717536,0.0077132,0.00608285,
0.00349316,0.00605541,0.00717536,0.0077132,0.00608285,
0.00349316,0.00605541,0.00717536,0.0077132,0.00608285,
0.00349316,0.00605541,0.00717536,0.0077132,0.00608285,
0.00349316,0.00605541,0.00717536,0.0077132,0.00608285,
0.00346802,0.00587393,0.00741348,0.00731803,0.0065063,
0.00346802,0.00587393,0.00741348,0.00731803,0.0065063,
0.00346802,0.00587393,0.00741348,0.00731803,0.0065063,
0.00346802,0.00587393,0.00741348,0.00731803,0.0065063,
0.00346802,0.00587393,0.00741348,0.00731803,0.0065063,
0.00346802,0.00587393,0.00741348,0.00731803,0.0065063,
0.00346802,0.00587393,0.00741348,0.00731803,0.0065063,
0.00346802,0.00587393,0.00741348,0.00731803,0.0065063,
0.00346802,0.00587393,0.00741348,0.00731803,0.0065063,
0.00346802,0.00587393,0.00741348,0.00731803,0.0065063,
0.0037319,0.00651681,0.00821007,0.00738116,0.00703206,
0.0037319,0.00651681,0.00821007,0.00738116,0.00703206,
0.0037319,0.00651681,0.00821007,0.00738116,0.00703206,
0.0037319,0.00651681,0.00821007,0.00738116,0.00703206,
0.0037319,0.00651681,0.00821007,0.00738116,0.00703206,
0.0037319,0.00651681,0.00821007,0.00738116,0.00703206,
0.0037319,0.00651681,0.00821007,0.00738116,0.00703206,
0.0037319,0.00651681,0.00821007,0.00738116,0.00703206,
0.0037319,0.00651681,0.00821007,0.00738116,0.00703206,
0.0037319,0.00651681,0.00821007,0.00738116,0.00703206,
0.00425894,0.00747045,0.00927039,0.00764936,0.00743687,
0.00425894,0.00747045,0.00927039,0.00764936,0.00743687,
0.00425894,0.00747045,0.00927039,0.00764936,0.00743687,
0.00425894,0.00747045,0.00927039,0.00764936,0.00743687,
0.00425894,0.00747045,0.00927039,0.00764936,0.00743687,
0.00425894,0.00747045,0.00927039,0.00764936,0.00743687,
0.00425894,0.00747045,0.00927039,0.00764936,0.00743687,
0.00425894,0.00747045,0.00927039,0.00764936,0.00743687,
0.00425894,0.00747045,0.00927039,0.00764936,0.00743687,
0.00480046,0.00836143,0.0101282,0.00800068,0.00775428,
0.00480046,0.00836143,0.0101282,0.00800068,0.00775428,
0.00480046,0.00836143,0.0101282,0.00800068,0.00775428,
0.00480046,0.00836143,0.0101282,0.00800068,0.00775428,
0.00480046,0.00836143,0.0101282,0.00800068,0.00775428,
0.00480046,0.00836143,0.0101282,0.00800068,0.00775428,
0.00480046,0.00836143,0.0101282,0.00800068,0.00775428,
0.00480046,0.00836143,0.0101282,0.00800068,0.00775428,
0.00480046,0.00836143,0.0101282,0.00800068,0.00775428,
0.00480046,0.00836143,0.0101282,0.00800068,0.00775428,
0.00480046,0.00836143,0.0101282,0.00800068,0.00775428,
0.00556649,0.00854911,0.0105413,0.0081926,0.00791122,
0.00556649,0.00854911,0.0105413,0.0081926,0.00791122,
0.00556649,0.00854911,0.0105413,0.0081926,0.00791122,
0.00556649,0.00854911,0.0105413,0.0081926,0.00791122,
0.00556649,0.00854911,0.0105413,0.0081926,0.00791122,
0.00556649,0.00854911,0.0105413,0.0081926,0.00791122,
0.00556649,0.00854911,0.0105413,0.0081926,0.00791122,
0.00556649,0.00854911,0.0105413,0.0081926,0.00791122,
0.00556649,0.00854911,0.0105413,0.0081926,0.00791122,
0.00556649,0.00854911,0.0105413,0.0081926,0.00791122,
0.00556649,0.00854911,0.0105413,0.0081926,0.00791122,
0.00556649,0.00854911,0.0105413,0.0081926,0.00791122,
0.00556649,0.00854911,0.0105413,0.0081926,0.00791122,
0.00654317,0.00795294,0.0104335,0.00815572,0.00794381,
0.00654317,0.00795294,0.0104335,0.00815572,0.00794381,
0.00654317,0.00795294,0.0104335,0.00815572,0.00794381,
0.00654317,0.00795294,0.0104335,0.00815572,0.00794381,
0.00654317,0.00795294,0.0104335,0.00815572,0.00794381,
0.00654317,0.00795294,0.0104335,0.00815572,0.00794381,
0.00654317,0.00795294,0.0104335,0.00815572,0.00794381,
0.00654317,0.00795294,0.0104335,0.00815572,0.00794381,
0.00654317,0.00795294,0.0104335,0.00815572,0.00794381,
0.00654317,0.00795294,0.0104335,0.00815572,0.00794381,
0.00654317,0.00795294,0.0104335,0.00815572,0.00794381,
0.00654317,0.00795294,0.0104335,0.00815572,0.00794381,
0.00784077,0.00675321,0.00987487,0.00792727,0.00794376,
0.00784077,0.00675321,0.00987487,0.00792727,0.00794376,
0.00784077,0.00675321,0.00987487,0.00792727,0.00794376,
0.00784077,0.00675321,0.00987487,0.00792727,0.00794376,
0.00784077,0.00675321,0.00987487,0.00792727,0.00794376,
0.00784077,0.00675321,0.00987487,0.00792727,0.00794376,
0.00784077,0.00675321,0.00987487,0.00792727,0.00794376,
0.00784077,0.00675321,0.00987487,0.00792727,0.00794376,
0.00784077,0.00675321,0.00987487,0.00792727,0.00794376,
0.00784077,0.00675321,0.00987487,0.00792727,0.00794376,
0.00784077,0.00675321,0.00987487,0.00792727,0.00794376,
0.00784077,0.00675321,0.00987487,0.00792727,0.00794376,
0.00784077,0.00675321,0.00987487,0.00792727,0.00794376,
0.00784077,0.00675321,0.00987487,0.00792727,0.00794376,
0.0091857,0.00544028,0.00888642,0.00753381,0.00800455,
0.0091857,0.00544028,0.00888642,0.00753381,0.00800455,
0.0091857,0.00544028,0.00888642,0.00753381,0.00800455,
0.0091857,0.00544028,0.00888642,0.00753381,0.00800455,
0.0091857,0.00544028,0.00888642,0.00753381,0.00800455,
0.0091857,0.00544028,0.00888642,0.00753381,0.00800455,
0.0091857,0.00544028,0.00888642,0.00753381,0.00800455,
0.0091857,0.00544028,0.00888642,0.00753381,0.00800455,
0.0091857,0.00544028,0.00888642,0.00753381,0.00800455,
0.0091857,0.00544028,0.00888642,0.00753381,0.00800455,
0.0091857,0.00544028,0.00888642,0.00753381,0.00800455,
0.0091857,0.00544028,0.00888642,0.00753381,0.00800455,
0.0091857,0.00544028,0.00888642,0.00753381,0.00800455,
0.0104439,0.00441627,0.007805,0.00699356,0.00818203,
0.0104439,0.00441627,0.007805,0.00699356,0.00818203,
0.0104439,0.00441627,0.007805,0.00699356,0.00818203,
0.0104439,0.00441627,0.007805,0.00699356,0.00818203,
0.0104439,0.00441627,0.007805,0.00699356,0.00818203,
0.0104439,0.00441627,0.007805,0.00699356,0.00818203,
0.0104439,0.00441627,0.007805,0.00699356,0.00818203,
0.0104439,0.00441627,0.007805,0.00699356,0.00818203,
0.0104439,0.00441627,0.007805,0.00699356,0.00818203,
0.0104439,0.00441627,0.007805,0.00699356,0.00818203,
0.0104439,0.00441627,0.007805,0.00699356,0.00818203,
0.0104439,0.00441627,0.007805,0.00699356,0.00818203,
0.0104439,0.00441627,0.007805,0.00699356,0.00818203,
0.0109231,0.00402816,0.00695121,0.00634733,0.00850556,
0.0109231,0.00402816,0.00695121,0.00634733,0.00850556,
0.0109231,0.00402816,0.00695121,0.00634733,0.00850556,
0.0109231,0.00402816,0.00695121,0.00634733,0.00850556,
0.0109231,0.00402816,0.00695121,0.00634733,0.00850556,
0.0109231,0.00402816,0.00695121,0.00634733,0.00850556,
0.0109231,0.00402816,0.00695121,0.00634733,0.00850556,
0.0109231,0.00402816,0.00695121,0.00634733,0.00850556,
0.0109231,0.00402816,0.00695121,0.00634733,0.00850556,
0.0109231,0.00402816,0.00695121,0.00634733,0.00850556,
0.0109231,0.00402816,0.00695121,0.00634733,0.00850556,
0.0109231,0.00402816,0.00695121,0.00634733,0.00850556,
0.0109231,0.00402816,0.00695121,0.00634733,0.00850556,
0.0109231,0.00402816,0.00695121,0.00634733,0.00850556,
0.0109672,0.00434045,0.00652186,0.00559245,0.0089351,
0.0109672,0.00434045,0.00652186,0.00559245,0.0089351,
0.0109672,0.00434045,0.00652186,0.00559245,0.0089351,
0.0109672,0.00434045,0.00652186,0.00559245,0.0089351,
0.0109672,0.00434045,0.00652186,0.00559245,0.0089351,
0.0109672,0.00434045,0.00652186,0.00559245,0.0089351,
0.0109672,0.00434045,0.00652186,0.00559245,0.0089351,
0.0109672,0.00434045,0.00652186,0.00559245,0.0089351,
0.0109672,0.00434045,0.00652186,0.00559245,0.0089351,
0.0109672,0.00434045,0.00652186,0.00559245,0.0089351,
0.0109672,0.00434045,0.00652186,0.00559245,0.0089351,
0.0109672,0.00434045,0.00652186,0.00559245,0.0089351,
0.0109672,0.00434045,0.00652186,0.00559245,0.0089351,
0.0109672,0.00434045,0.00652186,0.00559245,0.0089351,
0.0102933,0.00520953,0.00625588,0.00479536,0.00931184,
0.0102933,0.00520953,0.00625588,0.00479536,0.00931184,
0.0102933,0.00520953,0.00625588,0.00479536,0.00931184,
0.0102933,0.00520953,0.00625588,0.00479536,0.00931184,
0.0102933,0.00520953,0.00625588,0.00479536,0.00931184,
0.0102933,0.00520953,0.00625588,0.00479536,0.00931184,
0.0102933,0.00520953,0.00625588,0.00479536,0.00931184,
0.0102933,0.00520953,0.00625588,0.00479536,0.00931184,
0.0102933,0.00520953,0.00625588,0.00479536,0.00931184,
0.0102933,0.00520953,0.00625588,0.00479536,0.00931184,
0.0102933,0.00520953,0.00625588,0.00479536,0.00931184,
0.0102933,0.00520953,0.00625588,0.00479536,0.00931184,
0.0102933,0.00520953,0.00625588,0.00479536,0.00931184,
0.0102933,0.00520953,0.00625588,0.00479536,0.00931184,
0.00967539,0.0062729,0.00642502,0.00422157,0.00958074,
0.00967539,0.0062729,0.00642502,0.00422157,0.00958074,
0.00967539,0.0062729,0.00642502,0.00422157,0.00958074,
0.00967539,0.0062729,0.00642502,0.00422157,0.00958074,
0.00967539,0.0062729,0.00642502,0.00422157,0.00958074,
0.00967539,0.0062729,0.00642502,0.00422157,0.00958074,
0.00967539,0.0062729,0.00642502,0.00422157,0.00958074,
0.00967539,0.0062729,0.00642502,0.00422157,0.00958074,
0.00967539,0.0062729,0.00642502,0.00422157,0.00958074,
0.00967539,0.0062729,0.00642502,0.00422157,0.00958074,
0.00967539,0.0062729,0.00642502,0.00422157,0.00958074,
0.00967539,0.0062729,0.00642502,0.00422157,0.00958074,
0.00967539,0.0062729,0.00642502,0.00422157,0.00958074,
0.00967539,0.0062729,0.00642502,0.00422157,0.00958074,
0.00933276,0.00762396,0.00670035,0.00423305,0.00976971,
0.00933276,0.00762396,0.00670035,0.00423305,0.00976971,
0.00933276,0.00762396,0.00670035,0.00423305,0.00976971,
0.00933276,0.00762396,0.00670035,0.00423305,0.00976971,
0.00933276,0.00762396,0.00670035,0.00423305,0.00976971,
0.00933276,0.00762396,0.00670035,0.00423305,0.00976971,
0.00933276,0.00762396,0.00670035,0.00423305,0.00976971,
0.00933276,0.00762396,0.00670035,0.00423305,0.00976971,
0.00933276,0.00762396,0.00670035,0.00423305,0.00976971,
0.00933276,0.00762396,0.00670035,0.00423305,0.00976971,
0.00933276,0.00762396,0.00670035,0.00423305,0.00976971,
0.00933276,0.00762396,0.00670035,0.00423305,0.00976971,
0.00953912,0.00898709,0.00687166,0.00484083,0.00989221,
0.00953912,0.00898709,0.00687166,0.00484083,0.00989221,
0.00953912,0.00898709,0.00687166,0.00484083,0.00989221,
0.00953912,0.00898709,0.00687166,0.00484083,0.00989221,
0.00953912,0.00898709,0.00687166,0.00484083,0.00989221,
0.00953912,0.00898709,0.00687166,0.00484083,0.00989221,
0.00953912,0.00898709,0.00687166,0.00484083,0.00989221,
0.00953912,0.00898709,0.00687166,0.00484083,0.00989221,
0.00953912,0.00898709,0.00687166,0.00484083,0.00989221,
0.00953912,0.00898709,0.00687166,0.00484083,0.00989221,
0.00953912,0.00898709,0.00687166,0.00484083,0.00989221,
0.00953912,0.00898709,0.00687166,0.00484083,0.00989221,
0.00953912,0.00898709,0.00687166,0.00484083,0.00989221,
0.01013,0.0102496,0.00694731,0.00592466,0.0100523,
0.01013,0.0102496,0.00694731,0.00592466,0.0100523,
0.01013,0.0102496,0.00694731,0.00592466,0.0100523,
0.01013,0.0102496,0.00694731,0.00592466,0.0100523,
